Id,ProductId,UserId,HelpfulnessNumerator,HelpfulnessDenominator,Time,Summary,Text,Score,Helpfulness,UserFrequency,ProductFrequency,SummarySentimentScore,SummarySentiment,TextSentimentScore,TextSentiment,Year,Month,Day
1601536,B009RNY16A,AFHFGOSXM8ZG5,0,0,2013-07-08,Humorous,"This TV series really ought to be marketed for the adults, because so much of the humor is in reference to politics, social issues, and the absurdity of things we value in our culture. It is a fun tongue in cheek poke at all we take way too seriously, and throws us our own twisted views back in our faces. I really enjoy the humor, the inference, and the out right disregard for all we think is so important (that really shouldn't be important at all).",4.0,0.0,1,1,0.3818,positive,0.9235,very positive,2013,7,8
723957,B0000714AP,AI54XO5Z755FH,7,7,2005-07-15,Better than most modern crap,"You would think after forty years, producers might have learned a thing or 2 about the importance of good writing. But I have discovered from frequent disappointment that most movies are not worth even five minutes of my time.Okay, so these ""Twilight Zone"" episodes are black and white. The shows are old-fashioned and reflect yesterday's fears. You can even say that the sets, filming, and special effects are funny when they don't intend to be. You can also point out that the women appear to be stereotypical Hollywood women.EVEN SO! There are some gems in this collection. The writing is--with many exceptions--generally, GOOD. My personal favorite is ""The Last Rites of Jeff Myrtlebank.""Compare any Twilight Zone episode to a modern mess of a movie called ""Primer"", and you will see that color film does not really matter all that much!The price, $80, is a bit dear; I suggest buying USED, because lookit, it's a DVD, the quality's the same no matter how many klods have viewed it. The price/performance ratio influences my rating here.I remember fondly curling up in the sofa to watch the TZ on TV, back when I was a young whippersnapper. I always looked forward to this show above all others on that wasteland we know as television. How can you not like such a cool exploration into fringe areas and the unknown?",4.0,1.0,1,1,0.0056,neutral,0.8424,very positive,2005,7,15
871438,B0006N2F0E,A17OXGC7BFQMYD,1,1,2011-04-15,"Nice series, can't wait to order season 2","Nice to have the complete season and all commercial free. Since the original was shot on video the quality isn't nearly as good as DVD could be but the lack of snipes and station bugs is a real treat. Great price on Amazon too! It was also nice having the original unaired pilot(with different actors) to watch, that and the directors commentary was a treat.",4.0,1.0,1,1,0.4215,positive,0.9712,very positive,2011,4,15
770520,B0000B1OFL,A1GCLHX6W6OPPO,1,1,2003-09-13,Very Entertaining,This was one of those rare movies for me that was able to hold my attention for the entire duration of the film.,4.0,1.0,1,2,0.4927,positive,0.0,neutral,2003,9,13
1122552,B000ZIZ0RA,AX148M3X6EUGN,0,0,2011-05-24,GREAT MOVIE,Anne Hathaway did a great job as Jane Austin and this movie stayed very true to her real life (what we know of it anyway).,4.0,0.0,1,2,0.6249,very positive,0.8016,very positive,2011,5,24
120749,0790751100,A22Q040BMR3LEN,0,1,2013-08-09,Pink Cadillac,This movie was very unique in the Clint Eastwood way. He had good supporting actresses & actors which played their parts well.,4.0,0.0,1,1,0.0,neutral,0.8519,very positive,2013,8,9
1395028,B004BDOF1C,A1W702WG1LC6R3,1,1,2011-12-26,"""Pretty Good!""","Daniel Craig, Harrison Ford and Olivia Wilde starin Jon Favreau's 2011 sci-fi western. A strangerseeks help from a woman and a colonel to fightaliens taking over the west. This is pretty goodand Daniel and Harrison are great together. Thisdvd has nice picture and sound plus commentaryand featurettes. I recommend this.",4.0,1.0,1,2,0.5411,positive,0.936,very positive,2011,12,26
1367091,B003VE9WPG,A2WL9Z6FYNW8X7,7,7,2011-08-22,Worth it!!!!,"Typical of British cinema that tries to imitate popular American topics, this film gets a bit ""wordy"", at times; however, there is a scene between the teenage boy and his neighbor that is one of THE MOST erotic scenes I have ever witnessed in a movie and I'm 56 years old!!!!!!  It was amazing!!!  For that scene alone, it's worth the purchase of this DVD...Enjoy!!!!!",4.0,1.0,2,1,0.471,positive,0.8257,very positive,2011,8,22
713786,B00006FI0R,AK7D1BHZOSOL1,1,2,2002-09-20,A very Jason Comedy,"I know they were not trying to make a comedy with this movie but that is how it came across.  If you haven't seen the movie yo uwill not know what I am talking about but once you rent it what I am saying will dawn on you. The movie is very entertaining it just seems like a parody of the better Jason films(yes I know thats kinda an oxymoron however it is the truth). This movie has one key element going for it classic forumla Good special effects Horny teenage campers out for an intersteller jaunt And my personal favorite--The old Crystal Lake pattern of search ""Hey everyone lets split up into groups of 2 and see who can die the fastest!P>So parts of this can be very scary up you will be lauging instead of shreaking for most of the time.",4.0,0.5,2,5,0.4173,positive,0.8559,very positive,2002,9,20
799137,B0001BKAEE,AJKWF4W7QD4NS,1,2,2004-04-08,"Better than expected, a satisfying end to the trilogy","Despite what many fans think and what you may have heard, The Matrix Revolutions; the third and final (?) film in the Matrix trilogy sends the series off with a bang as opposed to the whimper that many expected.  First off, Revolutions is much better and more satisfying than Matrix Reloaded, and the CGI effects are better as well.  Picking up right where Reloaded left off, Neo (Keanu Reeves) finds himself trapped between the real world and the artificial world of the Matrix while the war between man and machine rages on both fronts as the people of Zion defend the city against the endless swarms of sentinels and the multiplying Agent Smith (Hugo Weaving) grows more powerful in the world of the Matrix.  There aren't as many jaw dropping action scenes (until the film's climax) that populated the previous two films, but the battle for Zion and the ultra epic Super Burly Brawl in which Neo and Smith fight for the final time are marvels of modern movie magic.  As a whole however, just like Reloaded, Revolutions just can't live up to the awe of the original film.  And as much as I like the two later entries of the series, I can't help but think that there never should have been a Matrix trilogy.  When we saw Neo fly towards the sky at the end of the first film, that should have been it, but naturally Warner Bros. knows how to milk a good thing dry.  The DVD itself is much better on features than the disappointing Reloaded two disc set; with featurettes that are actually worth watching.  However, there is yet again no commentary at all.  I guess co-directors/writers Andy and Larry Wachowski are too busy counting their money.",4.0,0.5,10,4,0.7096,very positive,0.9326,very positive,2004,4,8
